"","FinalID","tax_rank","phylum","class","order","family","genus","BOLD_Records","BOLD_Records_USA","BOLD_Records_CA","BOLD_Records_SW","BOLD_Records_COI","BOLD_Records_COI_USA","BOLD_Records_COI_CA","BOLD_Records_COI_SW"
"411","Tridentiger bifasciatus","species","Chordata","Actinopterygii","Gobiiformes","Oxudercidae","Tridentiger",43,2,2,2,35,2,2,2
"412","Tridentiger trigonocephalus","species","Chordata","Actinopterygii","Gobiiformes","Oxudercidae","Tridentiger",26,3,2,2,26,3,2,2
"413","Leptuca crenulata","species","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Leptuca",4,2,2,2,4,2,2,2
"414","Umbrina roncador","species","Chordata","Actinopterygii","Acanthuriformes","Sciaenidae","Umbrina",3,2,2,2,3,2,2,2
"415","Upogebia macginitieorum","species","Arthropoda","Malacostraca","Decapoda","Upogebiidae","Upogebia",2,0,0,0,2,0,0,0
"416","Upogebia pugettensis","species","Arthropoda","Malacostraca","Decapoda","Upogebiidae","Upogebia",1,0,0,0,1,0,0,0
"417","Urosalpinx cinerea","species","Mollusca","Gastropoda","Neogastropoda","Muricidae","Urosalpinx",26,10,0,0,26,10,0,0
"418","Zalembius rosaceus","species","Chordata","Actinopterygii","Ovalentaria","Embiotocidae","Zalembius",12,11,10,10,9,8,7,7
"419","Dipolydora socialis","species","Annelida","Polychaeta","Spionida","Spionidae","Dipolydora",3,1,1,1,2,0,0,0
"420","Laonice nuchala","species","Annelida","Polychaeta","Spionida","Spionidae","Laonice",2,2,2,2,1,1,1,1
"421","Paraprionospio alata","species","Annelida","Polychaeta","Spionida","Spionidae","Paraprionospio",30,14,8,8,24,8,4,4
"422","Cerebratulus californiensis","species","Nemertea","Pilidiophora","Heteronemertea","Lineidae","Cerebratulus",17,17,1,1,16,16,0,0
"423","Chaetozone columbiana","species","Annelida","Polychaeta","Terebellida","Cirratulidae","Chaetozone",1,1,1,1,0,0,0,0
"424","Megangulus bodegensis","species","Mollusca","Bivalvia","Cardiida","Tellinidae","Megangulus",9,9,0,0,8,8,0,0
"425","Alitta succinea","species","Annelida","Polychaeta","Phyllodocida","Nereididae","Alitta",1,0,0,0,1,0,0,0
"426","Neanthes acuminata","species","Annelida","Polychaeta","Phyllodocida","Nereididae","Neanthes",71,60,54,54,71,60,54,54
"427","Platynereis bicanaliculata","species","Annelida","Polychaeta","Phyllodocida","Nereididae","Platynereis",74,33,1,1,70,30,1,1
"428","Magelona sacculata","species","Annelida","Polychaeta","Spionida","Magelonidae","Magelona",10,10,10,10,9,9,9,9
"429","Aphelochaeta glandaria","species","Annelida","Polychaeta","Terebellida","Cirratulidae","Aphelochaeta",5,5,0,0,5,5,0,0
"430","Amphideutopus oculatus","species","Arthropoda","Malacostraca","Amphipoda","Kamakidae","Amphideutopus",4,4,4,4,3,3,3,3
"431","Chaetozone corona","species","Annelida","Polychaeta","Terebellida","Cirratulidae","Chaetozone",1,1,1,1,0,0,0,0
"432","Amaeana occidentalis","species","Annelida","Polychaeta","Terebellida","Terebellidae","Amaeana",21,1,1,1,21,1,1,1
"433","Carinoma mutabilis","species","Nemertea","Palaeonemertea","Carinomiformes","Carinomidae","Carinoma",12,9,2,2,11,8,1,1
"434","Diopatra ornata","species","Annelida","Polychaeta","Eunicida","Onuphidae","Diopatra",8,8,1,1,4,4,1,1
"435","Hartmanodes hartmanae","species","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","Hartmanodes",12,1,1,1,6,1,1,1
"436","Ampharete labrops","species","Annelida","Polychaeta","Terebellida","Ampharetidae","Ampharete",6,2,1,1,4,1,0,0
"437","Pseudopolydora paucibranchiata","species","Annelida","Polychaeta","Spionida","Spionidae","Pseudopolydora",7,0,0,0,7,0,0,0
"438","Goniada littorea","species","Annelida","Polychaeta","Phyllodocida","Goniadidae","Goniada",3,3,3,3,1,1,1,1
"439","Petaloclymene pacifica","species","Annelida","Polychaeta",NA,"Maldanidae","Petaloclymene",1,1,1,1,0,0,0,0
"440","Ampelisca brevisimulata","species","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca",3,3,3,3,2,2,2,2
"441","Amphicteis scaphobranchiata","species","Annelida","Polychaeta","Terebellida","Ampharetidae","Amphicteis",1,1,1,1,1,1,1,1
"442","Caprella californica","species","Arthropoda","Malacostraca","Amphipoda","Caprellidae","Caprella",43,15,2,2,43,15,2,2
"443","Lumbrineris japonica","species","Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineris",26,2,2,2,25,2,2,2
"444","Macoploma yoldiformis","species","Mollusca","Bivalvia","Cardiida","Tellinidae","Macoploma",7,7,0,0,7,7,0,0
"445","Marphysa disjuncta","species","Annelida","Polychaeta","Eunicida","Eunicidae","Marphysa",4,3,3,3,2,1,1,1
"446","Notomastus hemipodus","species","Annelida","Polychaeta",NA,"Capitellidae","Notomastus",2,2,0,0,0,0,0,0
"447","Photis bifurcata","species","Arthropoda","Malacostraca","Amphipoda","Photidae","Photis",2,0,0,0,2,0,0,0
"448","Ampelisca brachycladus","species","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca",3,3,3,3,3,3,3,3
"449","Caecognathia crenulatifrons","species","Arthropoda","Malacostraca","Isopoda","Gnathiidae","Caecognathia",6,6,6,6,5,5,5,5
"450","Eupolymnia heterobranchia","species","Annelida","Polychaeta","Terebellida","Terebellidae","Eupolymnia",3,0,0,0,3,0,0,0
"451","Laonice cirrata","species","Annelida","Polychaeta","Spionida","Spionidae","Laonice",37,11,5,5,35,9,4,4
"452","Lyonsia californica","species","Mollusca","Bivalvia",NA,"Lyonsiidae","Lyonsia",2,2,1,1,1,1,0,0
"453","Spiochaetopterus costarum","species","Annelida","Polychaeta",NA,"Chaetopteridae","Spiochaetopterus",1,0,0,0,1,0,0,0
"454","Spiophanes duplex","species","Annelida","Polychaeta","Spionida","Spionidae","Spiophanes",5,0,0,0,5,0,0,0
"455","Stylatula elongata","species","Cnidaria","Anthozoa","Pennatulacea","Virgulariidae","Stylatula",18,2,0,0,9,2,0,0
"456","Thysanocardia nigra","species","Annelida","Sipuncula","Golfingiida","Golfingiidae","Thysanocardia",20,5,1,1,19,4,1,1
"457","Tubulanus polymorphus","species","Nemertea","Palaeonemertea","Tubulaniformes","Tubulanidae","Tubulanus",8,4,4,4,8,4,4,4
"458","Sinocorophium heteroceratum","species","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Sinocorophium",1,1,1,1,1,1,1,1
"459","Euphilomedes carcharodonta","species","Arthropoda","Ostracoda","Myodocopida","Philomedidae","Euphilomedes",19,19,15,15,16,16,13,13
"460","Leitoscoloplos pugettensis","species","Annelida","Polychaeta","Polychaeta_incertae_sedis","Orbiniidae","Leitoscoloplos",39,6,4,4,39,6,4,4
"461","Poecilochaetus martini","species","Annelida","Polychaeta","Spionida","Poecilochaetidae","Poecilochaetus",1,0,0,0,1,0,0,0
"462","Prionospio lighti","species","Annelida","Polychaeta","Spionida","Spionidae","Prionospio",5,5,0,0,5,5,0,0
"463","Spiophanes norrisi","species","Annelida","Polychaeta","Spionida","Spionidae","Spiophanes",26,15,13,13,22,11,9,9
"464","Tenonia priops","species","Annelida","Polychaeta","Phyllodocida","Polynoidae","Tenonia",2,2,2,2,1,1,1,1
"465","Theora lubrica","species","Mollusca","Bivalvia","Cardiida","Semelidae","Theora",3,1,1,1,1,0,0,0
"466","Amphiodia urtica","species","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphiodia",13,11,9,9,11,9,7,7
"467","Glycera americana","species","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera",14,12,5,5,11,9,3,3
"468","Yokoyamaia ornatissima","species","Mollusca","Gastropoda","Cephalaspidea","Philinidae","Yokoyamaia",1,0,0,0,1,0,0,0
"469","Cerebratulus marginatus","species","Nemertea","Pilidiophora","Heteronemertea","Lineidae","Cerebratulus",1,0,0,0,1,0,0,0
"470","Gadila aberrans","species","Mollusca","Scaphopoda","Gadilida","Gadilidae","Gadila",2,0,0,0,2,0,0,0
"471","Prionospio jubata","species","Annelida","Polychaeta","Spionida","Spionidae","Prionospio",4,4,4,4,2,2,2,2
"472","Thyasira flexuosa","species","Mollusca","Bivalvia","Lucinida","Thyasiridae","Thyasira",19,7,5,5,11,4,4,4
"473","Zygonemertes virescens","species","Nemertea","Hoplonemertea","Monostilifera","Amphiporidae","Zygonemertes",3,0,0,0,3,0,0,0
"474","Melinna oculata","species","Annelida","Polychaeta","Terebellida","Ampharetidae","Melinna",3,3,2,2,2,2,1,1
"475","Cylichna diegensis","species","Mollusca","Gastropoda","Cephalaspidea","Cylichnidae","Cylichna",2,2,2,2,2,2,2,2
"476","Hippolyte clarki","species","Arthropoda","Malacostraca","Decapoda","Hippolytidae","Hippolyte",16,7,5,5,16,7,5,5
"477","Neverita reclusiana","species","Mollusca","Gastropoda","Littorinimorpha","Naticidae","Neverita",1,0,0,0,1,0,0,0
"478","Volvulella panamica","species","Mollusca","Gastropoda","Cephalaspidea","Rhizoridae","Volvulella",1,1,1,1,0,0,0,0
"479","Aphelochaeta petersenae","species","Annelida","Polychaeta","Terebellida","Cirratulidae","Aphelochaeta",2,2,2,2,2,2,2,2
"480","Goniada maculata","species","Annelida","Polychaeta","Phyllodocida","Goniadidae","Goniada",48,4,4,4,48,4,4,4
"481","Ninoe tridentata","species","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",1,1,1,1,1,1,1,1
"482","Parvilucina tenuisculpta","species","Mollusca","Bivalvia","Lucinida","Lucinidae","Parvilucina",12,12,7,7,11,11,6,6
"483","Compsomyax subdiaphana","species","Mollusca","Bivalvia","Venerida","Veneridae","Compsomyax",3,3,0,0,2,2,0,0
"484","Cooperella subdiaphana","species","Mollusca","Bivalvia","Venerida","Veneridae","Cooperella",1,1,1,1,0,0,0,0
"485","Sternaspis affinis","species","Annelida","Polychaeta","Terebellida","Sternaspidae","Sternaspis",12,7,0,0,11,6,0,0
"486","Sthenelanella uniformis","species","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Sthenelanella",8,7,7,7,7,6,6,6
"487","Gymnonereis crosslandi","species","Annelida","Polychaeta","Phyllodocida","Nereididae","Gymnonereis",3,0,0,0,3,0,0,0
"488","Levinsenia gracilis","species","Annelida","Polychaeta","Polychaeta_incertae_sedis","Paraonidae","Levinsenia",20,5,0,0,18,3,0,0
"489","Pista brevibranchiata","species","Annelida","Polychaeta","Terebellida","Terebellidae","Pista",11,6,1,1,11,6,1,1
"490","Spiophanes berkeleyorum","species","Annelida","Polychaeta","Spionida","Spionidae","Spiophanes",22,17,12,12,18,13,8,8
"491","Aphelochaeta monilaris","species","Annelida","Polychaeta","Terebellida","Cirratulidae","Aphelochaeta",2,2,0,0,2,2,0,0
"492","Bipalponephtys cornuta","species","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Bipalponephtys",5,5,1,1,5,5,1,1
"493","Rictaxis punctocaelatus","species","Mollusca","Gastropoda","Gastropoda_order_incertae_sedis","Acteonidae","Rictaxis",2,2,2,2,2,2,2,2
"494","Lumbrineris cruzensis","species","Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineris",17,7,2,2,16,6,2,2
"495","Neotrypaea gigas","species","Arthropoda","Malacostraca","Decapoda","Callianassidae","Neotrypaea",5,4,0,0,5,4,0,0
"496","Pectinaria californiensis","species","Annelida","Polychaeta","Terebellida","Pectinariidae","Pectinaria",9,9,4,4,5,5,2,2
"497","Poecilochaetus johnsoni","species","Annelida","Polychaeta","Spionida","Poecilochaetidae","Poecilochaetus",1,1,1,1,1,1,1,1
"498","Heterophoxus oculatus","species","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Heterophoxus",3,3,3,3,2,2,2,2
"499","Amage anops","species","Annelida","Polychaeta","Terebellida","Ampharetidae","Amage",4,4,1,1,0,0,0,0
"500","Amphisamytha bioculata","species","Annelida","Polychaeta","Terebellida","Ampharetidae","Amphisamytha",2,1,0,0,2,1,0,0
"501","Sthenelais tertiaglabra","species","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Sthenelais",5,5,2,2,5,5,2,2
"502","Monocorophium acherusicum","species","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Monocorophium",2,0,0,0,2,0,0,0
"503","Foxiphalus golfensis","species","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Foxiphalus",1,1,1,1,1,1,1,1
"504","Grandidierella japonica","species","Arthropoda","Malacostraca","Amphipoda","Aoridae","Grandidierella",348,4,3,3,346,4,3,3
"505","Paranemertes californica","species","Nemertea","Hoplonemertea","Monostilifera","Emplectonematidae","Paranemertes",15,15,0,0,15,15,0,0
"506","Crepipatella lingulata","species","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepipatella",111,57,56,56,98,48,47,47
"507","Glycinde armigera","species","Annelida","Polychaeta","Phyllodocida","Goniadidae","Glycinde",10,8,6,6,8,7,5,5
"508","Monocorophium insidiosum","species","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Monocorophium",8,0,0,0,8,0,0,0
"509","Notomastus tenuis","species","Annelida","Polychaeta",NA,"Capitellidae","Notomastus",2,2,0,0,0,0,0,0
"510","Pinnixa longipes","species","Arthropoda","Malacostraca","Decapoda","Pinnotheridae","Pinnixa",1,1,1,1,1,1,1,1
"511","Solen sicarius","species","Mollusca","Bivalvia","Adapedonta","Solenidae","Solen",4,4,1,1,2,2,1,1
"512","Zygeupolia rubens","species","Nemertea","Pilidiophora","Heteronemertea","Lineidae","Zygeupolia",11,2,0,0,4,2,0,0
"513","Paracerceis sculpta","species","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Paracerceis",28,25,25,25,19,16,16,16
"514","Barleeia haliotiphila","species","Mollusca","Gastropoda","Littorinimorpha","Barleeiidae","Barleeia",2,0,0,0,1,0,0,0
"515","Exogone dwisula","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Exogone",3,3,0,0,0,0,0,0
"516","Amphipholis squamata","species","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphipholis",65,22,4,4,53,21,4,4
"517","Caprella simia","species","Arthropoda","Malacostraca","Amphipoda","Caprellidae","Caprella",14,14,0,0,14,14,0,0
"518","Armandia brevis","species","Annelida","Polychaeta","Opheliida","Opheliidae","Armandia",21,12,0,0,21,12,0,0
"519","Plesiocystiscus politulus","species","Mollusca","Gastropoda","Neogastropoda","Cystiscidae","Plesiocystiscus",6,0,0,0,3,0,0,0
"520","Baseodiscus delineatus","species","Nemertea","Pilidiophora","Heteronemertea","Valenciniidae","Baseodiscus",9,7,0,0,6,5,0,0
"521","Protohyale frequens","species","Arthropoda","Malacostraca","Amphipoda","Hyalidae","Protohyale",2,2,2,2,2,2,2,2
"522","Ericthonius brasiliensis","species","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Ericthonius",5,3,3,3,5,3,3,3
"523","Megasyllis nipponica","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Megasyllis",2,0,0,0,2,0,0,0
"524","Paranthura japonica","species","Arthropoda","Malacostraca","Isopoda","Paranthuridae","Paranthura",2,0,0,0,2,0,0,0
"525","Romaleon branneri","species","Arthropoda","Malacostraca","Decapoda","Cancridae","Romaleon",8,0,0,0,5,0,0,0
"526","Zeuxo normani","species","Arthropoda","Malacostraca","Tanaidacea","Tanaididae","Zeuxo",1,0,0,0,1,0,0,0
"527","Odontosyllis phosphorea","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Odontosyllis",15,1,1,1,15,1,1,1
"528","Aplysiopsis enteromorphae","species","Mollusca","Gastropoda",NA,"Hermaeidae","Aplysiopsis",10,10,9,9,10,10,9,9
"529","Exogone lourei","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Exogone",2,2,0,0,0,0,0,0
"530","Capitella capitata","species","Annelida","Polychaeta",NA,"Capitellidae","Capitella",39,6,3,3,35,2,2,2
"531","Armina californica","species","Mollusca","Gastropoda","Nudibranchia","Arminidae","Armina",4,0,0,0,4,0,0,0
"532","Micropodarke dubia","species","Annelida","Polychaeta","Phyllodocida","Hesionidae","Micropodarke",16,6,0,0,15,6,0,0
"533","Nassarius mendicus","species","Mollusca","Gastropoda","Neogastropoda","Nassariidae","Nassarius",35,6,0,0,21,5,0,0
"534","Oxydromus pugettensis","species","Annelida","Polychaeta","Phyllodocida","Hesionidae","Oxydromus",34,4,0,0,33,4,0,0
"535","Gibberosus myersi","species","Arthropoda","Malacostraca","Amphipoda","Megaluropidae","Gibberosus",1,1,1,1,0,0,0,0
"536","Nephtys californiensis","species","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",9,9,9,9,8,8,8,8
"537","Anoplodactylus erectus","species","Arthropoda","Pycnogonida","Pantopoda","Phoxichilidiidae","Anoplodactylus",1,0,0,0,1,0,0,0
"538","Molpadia arenicola","species","Echinodermata","Holothuroidea","Molpadida","Molpadiidae","Molpadia",1,1,1,1,1,1,1,1
"539","Ophelia limacina","species","Annelida","Polychaeta","Opheliida","Opheliidae","Ophelia",1,0,0,0,1,0,0,0
"540","Phtisica marina","species","Arthropoda","Malacostraca","Amphipoda","Caprellidae","Phtisica",8,0,0,0,7,0,0,0
"541","Crucibulum spinosum","species","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crucibulum",23,23,16,16,23,23,16,16
"542","Nassarius tiarula","species","Mollusca","Gastropoda","Neogastropoda","Nassariidae","Nassarius",12,12,12,12,8,8,8,8
"543","Pista wui","species","Annelida","Polychaeta","Terebellida","Terebellidae","Pista",9,4,3,3,6,2,1,1
"544","Aglaja ocelligera","species","Mollusca","Gastropoda","Cephalaspidea","Aglajidae","Aglaja",1,1,1,1,1,1,1,1
"545","Crangon alaskensis","species","Arthropoda","Malacostraca","Decapoda","Crangonidae","Crangon",6,0,0,0,6,0,0,0
"546","Glycera nana","species","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera",45,33,9,9,41,30,7,7
"547","Lumbrineris latreilli","species","Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineris",4,1,1,1,3,0,0,0
"548","Kurtiella tumida","species","Mollusca","Bivalvia","Galeommatida","Lasaeidae","Kurtiella",4,4,0,0,4,4,0,0
"549","Naineris dendritica","species","Annelida","Polychaeta","Polychaeta_incertae_sedis","Orbiniidae","Naineris",30,30,27,27,30,30,27,27
"550","Podarkeopsis glabrus","species","Annelida","Polychaeta","Phyllodocida","Hesionidae","Podarkeopsis",6,6,1,1,6,6,1,1
"551","Hemipodia simplex","species","Annelida","Polychaeta","Phyllodocida","Glyceridae","Hemipodia",15,13,13,13,14,13,13,13
"552","Protodorvillea gracilis","species","Annelida","Polychaeta","Eunicida","Dorvilleidae","Protodorvillea",3,0,0,0,2,0,0,0
"553","Tetrastemma candidum","species","Nemertea","Hoplonemertea","Monostilifera","Tetrastemmatidae","Tetrastemma",6,0,0,0,6,0,0,0
"554","Apionsoma misakianum","species","Annelida","Sipuncula","Phascolosomatida","Phascolosomatidae","Apionsoma",7,3,0,0,7,3,0,0
"555","Pherusa neopapillata","species","Annelida","Polychaeta","Terebellida","Flabelligeridae","Pherusa",2,2,2,2,1,1,1,1
"556","Phyllodoce medipapillata","species","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Phyllodoce",22,0,0,0,22,0,0,0
"557","Pyromaia tuberculata","species","Arthropoda","Malacostraca","Decapoda","Inachoididae","Pyromaia",22,0,0,0,22,0,0,0
"558","Ciona robusta","species","Chordata","Ascidiacea","Phlebobranchia","Cionidae","Ciona",52,1,0,0,52,1,0,0
"559","Crepidula onyx","species","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula",61,56,56,56,60,55,55,55
"560","Nephtys caecoides","species","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",20,20,17,17,4,4,4,4
"561","Harmothoe imbricata","species","Annelida","Polychaeta","Phyllodocida","Polynoidae","Harmothoe",143,45,2,2,138,41,1,1
"562","Harmothoe fragilis","species","Annelida","Polychaeta","Phyllodocida","Polynoidae","Harmothoe",10,1,0,0,9,1,0,0
"563","Styela plicata","species","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Styela",124,21,2,2,116,21,2,2
"564","Syllis gracilis","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Syllis",42,2,0,0,42,2,0,0
"565","Decamastus gracilis","species","Annelida","Polychaeta",NA,"Capitellidae","Decamastus",8,8,2,2,0,0,0,0
"566","Tectura depicta","species","Mollusca","Gastropoda",NA,"Lottiidae","Tectura",1,1,1,1,0,0,0,0
"567","Ampithoe longimana","species","Arthropoda","Malacostraca","Amphipoda","Ampithoidae","Ampithoe",36,4,0,0,36,4,0,0
"568","Leucothoe alata","species","Arthropoda","Malacostraca","Amphipoda","Leucothoidae","Leucothoe",2,0,0,0,2,0,0,0
"569","Maculaura alaskensis","species","Nemertea","Pilidiophora","Heteronemertea","Lineidae","Maculaura",58,57,0,0,58,57,0,0
"570","Photis brevipes","species","Arthropoda","Malacostraca","Amphipoda","Photidae","Photis",1,1,1,1,0,0,0,0
"571","Polydora cornuta","species","Annelida","Polychaeta","Spionida","Spionidae","Polydora",37,17,0,0,37,17,0,0
"572","Caulleriella pacifica","species","Annelida","Polychaeta","Terebellida","Cirratulidae","Caulleriella",5,5,0,0,5,5,0,0
"573","Scoloplos acmeceps","species","Annelida","Polychaeta","Polychaeta_incertae_sedis","Orbiniidae","Scoloplos",2,0,0,0,2,0,0,0
"574","Boccardiella hamata","species","Annelida","Polychaeta","Spionida","Spionidae","Boccardiella",18,7,0,0,11,0,0,0
"575","Paradialychone ecaudata","species","Annelida","Polychaeta","Sabellida","Sabellidae","Paradialychone",1,0,0,0,1,0,0,0
"576","Spio filicornis","species","Annelida","Polychaeta","Spionida","Spionidae","Spio",2,0,0,0,2,0,0,0
"577","Oerstedia dorsalis","species","Nemertea","Hoplonemertea","Monostilifera","Oerstediidae","Oerstedia",83,0,0,0,83,0,0,0
"578","Streblospio benedicti","species","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",54,12,0,0,54,12,0,0
"579","Arabella iricolor","species","Annelida","Polychaeta","Eunicida","Oenonidae","Arabella",8,7,0,0,7,6,0,0
"580","Laomedea calceolifera","species","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Laomedea",6,5,0,0,6,5,0,0
"581","Californiconus californicus","species","Mollusca","Gastropoda","Neogastropoda","Conidae","Californiconus",25,17,17,17,18,10,10,10
"582","Ophiactis simplex","species","Echinodermata","Ophiuroidea","Amphilepidida","Ophiactidae","Ophiactis",45,2,2,2,45,2,2,2
"583","Styela truncata","species","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Styela",5,4,0,0,4,4,0,0
"584","Branchiosyllis exilis","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Branchiosyllis",2,0,0,0,2,0,0,0
"585","Halosydna johnsoni","species","Annelida","Polychaeta","Phyllodocida","Polynoidae","Halosydna",4,0,0,0,4,0,0,0
"586","Haminoea virescens","species","Mollusca","Gastropoda","Cephalaspidea","Haminoeidae","Haminoea",11,3,3,3,11,3,3,3
"587","Saxidomus nuttalli","species","Mollusca","Bivalvia","Venerida","Veneridae","Saxidomus",4,4,0,0,4,4,0,0
"588","Edotia sublittoralis","species","Arthropoda","Malacostraca","Isopoda","Idoteidae","Edotia",2,2,2,2,2,2,2,2
"589","Acteocina harpa","species","Mollusca","Gastropoda","Cephalaspidea","Tornatinidae","Acteocina",3,0,0,0,0,0,0,0
"590","Argopecten ventricosus","species","Mollusca","Bivalvia","Pectinida","Pectinidae","Argopecten",1,0,0,0,1,0,0,0
"591","Octopus bimaculoides","species","Mollusca","Cephalopoda","Octopoda","Octopodidae","Octopus",30,3,3,3,30,3,3,3
"592","Polyophthalmus pictus","species","Annelida","Polychaeta","Opheliida","Opheliidae","Polyophthalmus",1,0,0,0,1,0,0,0
"593","Lasaea adansoni","species","Mollusca","Bivalvia","Galeommatida","Lasaeidae","Lasaea",3,0,0,0,3,0,0,0
"594","Malacoplax californiensis","species","Arthropoda","Malacostraca","Decapoda","Panopeidae","Malacoplax",1,0,0,0,1,0,0,0
"595","Pyramidella adamsi","species","Mollusca","Gastropoda",NA,"Pyramidellidae","Pyramidella",9,9,9,9,9,9,9,9
"596","Ampithoe valida","species","Arthropoda","Malacostraca","Amphipoda","Ampithoidae","Ampithoe",86,19,3,3,86,19,3,3
"597","Alderia willowi","species","Mollusca","Gastropoda",NA,"Limapontiidae","Alderia",64,2,1,1,64,2,1,1
"598","Pontogeneia rostrata","species","Arthropoda","Malacostraca","Amphipoda","Pontogeneiidae","Pontogeneia",13,2,2,2,6,2,2,2
"599","Monocorophium uenoi","species","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Monocorophium",1,1,0,0,1,1,0,0
"600","Scoloplos armiger","species","Annelida","Polychaeta","Polychaeta_incertae_sedis","Orbiniidae","Scoloplos",71,19,3,3,69,19,3,3
"601","Aricidea catherinae","species","Annelida","Polychaeta","Polychaeta_incertae_sedis","Paraonidae","Aricidea",9,8,2,2,7,6,1,1
"602","Alienacanthomysis macropsis","species","Arthropoda","Malacostraca","Mysida","Mysidae","Alienacanthomysis",6,0,0,0,6,0,0,0
"603","Ampithoe plumulosa","species","Arthropoda","Malacostraca","Amphipoda","Ampithoidae","Ampithoe",6,1,1,1,6,1,1,1
"604","Odontosyllis enopla","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Odontosyllis",1,0,0,0,1,0,0,0
"605","Limaria hemphilli","species","Mollusca","Bivalvia","Limida","Limidae","Limaria",3,0,0,0,3,0,0,0
"606","Amphiodia psara","species","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphiodia",1,0,0,0,1,0,0,0
"607","Haplosyllis spongicola","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Haplosyllis",1,0,0,0,1,0,0,0
"608","Naineris quadricuspida","species","Annelida","Polychaeta","Polychaeta_incertae_sedis","Orbiniidae","Naineris",27,23,0,0,27,23,0,0
"609","Pholoe glabra","species","Annelida","Polychaeta","Phyllodocida","Pholoidae","Pholoe",8,8,8,8,4,4,4,4
"610","Syllis heterochaeta","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Syllis",1,1,0,0,1,1,0,0
"611","Astragalus pycnostachyus","species","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus",0,0,0,0,0,0,0,0
"612","Chaetomorpha spiralis","species","Chlorophyta","Ulvophyceae","Cladophorales","Cladophoraceae","Chaetomorpha",0,0,0,0,0,0,0,0
"613","Equisetum ferrissii","species","Tracheophyta","Polypodiopsida","Equisetales","Equisetaceae","Equisetum",0,0,0,0,0,0,0,0
"614","Grindelia stricta","species","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Grindelia",0,0,0,0,0,0,0,0
"615","Polygonum marinense","species","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Polygonum",0,0,0,0,0,0,0,0
"616","Pyrrocoma racemosa","species","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pyrrocoma",0,0,0,0,0,0,0,0
"617","Sporobolus foliosus","species","Tracheophyta","Liliopsida","Poales","Poaceae","Sporobolus",0,0,0,0,0,0,0,0
"618","Suaeda californica","species","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Suaeda",0,0,0,0,0,0,0,0
"619","Zeltnera trichantha","species","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Zeltnera",0,0,0,0,0,0,0,0
"620","Brachygenys californiensis","species","Chordata",NA,"Perciformes","Haemulidae","Haemulon",0,0,0,0,0,0,0,0
"621","Ilypnus gilberti","species","Chordata",NA,"Perciformes","Gobiidae","Ilypnus",0,0,0,0,0,0,0,0
