surveyyear,stratum,stationid,replicate,taxon,abundance,exclude,latitude,longitude,datum,sampledate,revisit,stationdepth,stationdepthunits,areaweight,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,subgenus,species,describer
2018,Estuaries,B18-10161,1,Crucibulum spinosum,246,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Littorinimorpha,,Calyptraeoidea,Calyptraeidae,,,Crucibulum,,spinosum,(G. B. Sowerby I 1824)
2018,Estuaries,B18-10161,1,Chondrochelia dubia Cmplx,91,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,Leptocheliidae,Leptocheliinae,,Chondrochelia,,dubia Cmplx,
2018,Estuaries,B18-10161,1,Acteocina carinata,76,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,,Acteocina,,carinata,(Carpenter 1856)
2018,Estuaries,B18-10161,1,Fabricinuda limnicola,70,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Fabriciidae,,,Fabricinuda,,limnicola,(Hartman 1951)
2018,Estuaries,B18-10161,1,Zeuxo normani Cmplx,69,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Tanaidoidea,Tanaididae,Pancolinae,,Zeuxo,,normani Cmplx,(Richardson 1905)
2018,Estuaries,B18-10161,1,Musculista senhousia,47,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Mollusca,Conchifera,Bivalvia,Autobranchia,,Pteriomorphia,Mytilida,,,Mytiloidea,Mytilidae,Crenellinae,,Musculista,,senhousia,(Benson in Cantor 1842)
2018,Estuaries,B18-10161,1,Scyphoproctus oculatus,32,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Scolecida,,,,,,,Capitellidae,,,Scyphoproctus,,oculatus,Reish 1959
2018,Estuaries,B18-10161,1,Pseudopolydora paucibranchiata,27,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Pseudopolydora,,paucibranchiata,(Okuda 1937)
2018,Estuaries,B18-10161,1,Podocerus fulanus,24,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Caprelloidea,Podoceridae,,,Podocerus,,fulanus,J. L. Barnard 1962
2018,Estuaries,B18-10161,1,Scoloplos acmeceps,23,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Scoloplos,,acmeceps,Chamberlin 1919
2018,Estuaries,B18-10161,1,Exogone lourei,20,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Exogone,,lourei,Berkeley & Berkeley 1938
2018,Estuaries,B18-10161,1,Oligochaeta,18,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Oligochaeta,,,,,,,,,,,,,,
2018,Estuaries,B18-10161,1,Elasmopus bampo,13,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Dexaminida,Hadzioidea,Maeridae,,,Elasmopus,,bampo,J. L. Barnard 1979
2018,Estuaries,B18-10161,1,Leitoscoloplos pugettensis,12,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Leitoscoloplos,,pugettensis,(Pettibone 1957)
2018,Estuaries,B18-10161,1,Lyonsia californica,9,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Mollusca,Conchifera,Bivalvia,,,,Pholadomyida,,,Pandoroidea,Lyonsiidae,,,Lyonsia,,californica,Conrad 1837
2018,Estuaries,B18-10161,1,Paracerceis sculpta,8,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Sphaeromatidea,,Sphaeromatoidea,Sphaeromatidae,,,Paracerceis,,sculpta,(Holmes 1904)
2018,Estuaries,B18-10161,1,Tagelus affinis,8,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Solecurtidae,,,Tagelus,,affinis,(C. B. Adams 1852)
2018,Estuaries,B18-10161,1,Mayerella acanthopoda,7,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Caprelloidea,Caprellidae,Caprellinae,,Mayerella,,acanthopoda,Benedict 1977
2018,Estuaries,B18-10161,1,Neanthes acuminata Cmplx,6,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Nereididae,Nereidinae,,Neanthes,,acuminata Cmplx,
2018,Estuaries,B18-10161,1,Laevicardium substriatum,5,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Cardioidea,Cardiidae,Laevicardiinae,,Laevicardium,,substriatum,(Conrad 1837)
2018,Estuaries,B18-10161,1,Phoronis sp,5,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Phoronida,,,,,,Phoronida,,,,Phoronidae,,,Phoronis,,,
2018,Estuaries,B18-10161,1,Phoronidae,4,Yes,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Phoronida,,,,,,Phoronida,,,,Phoronidae,,,,,,
2018,Estuaries,B18-10161,1,Marphysa sp B,3,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Eunicidae,,,Marphysa,,sp B,SCAMIT 1999 ?
2018,Estuaries,B18-10161,1,Paranthura japonica,3,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Cymothoida,,Anthuroidea,Paranthuridae,,,Paranthura,,japonica,Richardson 1909
2018,Estuaries,B18-10161,1,Acromegalomma pigmentum,2,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Sabellida,,,,Sabellidae,Sabellinae,,Acromegalomma,,pigmentum,(Reish 1963)
2018,Estuaries,B18-10161,1,Actiniaria,2,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Cnidaria,,Anthozoa,Zoantharia,,,Actiniaria,,,,,,,,,,
2018,Estuaries,B18-10161,1,Euphilomedes carcharodonta,2,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Ostracoda,Myodocopa,,,Myodocopida,Myodocopina,,Sarsielloidea,Philomedidae,,,Euphilomedes,,carcharodonta,(Smith 1952)
2018,Estuaries,B18-10161,1,Marphysa sp,2,Yes,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Eunicidae,,,Marphysa,,,
2018,Estuaries,B18-10161,1,Odontosyllis phosphorea,2,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,,,,,Phyllodocida,,,,Syllidae,,,Odontosyllis,,phosphorea,
2018,Estuaries,B18-10161,1,Piromis capulata,2,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Flabelligeridae,,,Piromis,,capulata,(Moore 1909)
2018,Estuaries,B18-10161,1,Boccardiella hamata,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Boccardiella,,hamata,(Webster 1879)
2018,Estuaries,B18-10161,1,Cossura sp A,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Scolecida,,,,,,,Cossuridae,,,Cossura,,sp A,Phillips 1987 ?
2018,Estuaries,B18-10161,1,Grandidierella japonica,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Aoridea,Aoridae,,,Grandidierella,,japonica,Stephensen 1938
2018,Estuaries,B18-10161,1,Haminoea vesicula,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Haminoeoidea,Haminoeidae,Haminoeinae,,Haminoea,,vesicula,(Gould 1855)
2018,Estuaries,B18-10161,1,Mactrotoma californica,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,Neoheterodontei,,Mactroidea,Mactridae,Mactrinae,,Mactrotoma,,californica,(Conrad 1837)
2018,Estuaries,B18-10161,1,Monocorophium acherusicum,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Corophioidea,Corophiidae,Corophiinae,,Monocorophium,,acherusicum,(Costa 1857)
2018,Estuaries,B18-10161,1,Naineris sp,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Naineris,,,
2018,Estuaries,B18-10161,1,Paranemertes californica,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Nemertea,,Enopla,Hoplonemertea,,,Monostilifera,Eumonostilifera,,,Emplectonematidae,,,Paranemertes,,californica,
2018,Estuaries,B18-10161,1,Prionospio heterobranchia,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Sedentaria,,,Spionida,Spioniformia,,,Spionidae,,,Prionospio,,heterobranchia,
2018,Estuaries,B18-10161,1,Protocirrineris sp,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Protocirrineris,,,
2018,Estuaries,B18-10161,1,Rudilemboides stenopropodus,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Aoridea,Unciolidae,Acuminodeutopinae,,Rudilemboides,,stenopropodus,J. L. Barnard in J. L. Barnard & Reish 1959
2018,Estuaries,B18-10161,1,Syllis gracilis Cmplx,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Syllinae,,Syllis,,gracilis Cmplx,
2018,Estuaries,B18-10161,1,Venerupis philippinarum,1,No,33.63159,-117.88644,WGS84,8/30/2018,New Site,2.3,m,0.188774762,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,Neoheterodontei,,Veneroidea,Veneridae,Tapetinae,,Venerupis,,philippinarum,(A. Adams & Reeve 1850)
2018,Estuaries,B18-10162,1,Grandidierella japonica,66,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Aoridea,Aoridae,,,Grandidierella,,japonica,Stephensen 1938
2018,Estuaries,B18-10162,1,Nassarius tiarula,30,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Buccinoidea,Nassariidae,Nassariinae,,Nassarius,,tiarula,(Kiener 1841)
2018,Estuaries,B18-10162,1,Laevicardium substriatum,15,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Cardioidea,Cardiidae,Laevicardiinae,,Laevicardium,,substriatum,(Conrad 1837)
2018,Estuaries,B18-10162,1,Acteocina carinata,8,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,,Acteocina,,carinata,(Carpenter 1856)
2018,Estuaries,B18-10162,1,Parasabella sp,8,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,Sabellinae,,Parasabella,,,
2018,Estuaries,B18-10162,1,Chondrochelia dubia Cmplx,7,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,Leptocheliidae,Leptocheliinae,,Chondrochelia,,dubia Cmplx,
2018,Estuaries,B18-10162,1,Caecum californicum,5,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Littorinimorpha,,Rissooidea,Caecidae,,,Caecum,,californicum,Dall in Orcutt 1885
2018,Estuaries,B18-10162,1,Leptosynapta sp,5,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Echinodermata,Echinozoa,Holothuroidea,Apodacea,,,Apodida,,,,Synaptidae,,,Leptosynapta,,,
2018,Estuaries,B18-10162,1,Tellina modesta,5,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Tellinidae,Tellininae,,Tellina,,modesta,(Carpenter 1864)
2018,Estuaries,B18-10162,1,Notomastus sp,4,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Annelida,,Polychaeta,Scolecida,,,,,,,Capitellidae,,,Notomastus,,,
2018,Estuaries,B18-10162,1,Prionospio heterobranchia,4,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Annelida,,Polychaeta,Sedentaria,,,Spionida,Spioniformia,,,Spionidae,,,Prionospio,,heterobranchia,
2018,Estuaries,B18-10162,1,Phoronis sp,3,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Phoronida,,,,,,Phoronida,,,,Phoronidae,,,Phoronis,,,
2018,Estuaries,B18-10162,1,Tellina cadieni,3,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Tellinidae,Tellininae,,Tellina,,cadieni,Valentich Scott & Coan 2000
2018,Estuaries,B18-10162,1,Musculista senhousia,2,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Bivalvia,Autobranchia,,Pteriomorphia,Mytilida,,,Mytiloidea,Mytilidae,Crenellinae,,Musculista,,senhousia,(Benson in Cantor 1842)
2018,Estuaries,B18-10162,1,Veneridae,2,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,Neoheterodontei,,Veneroidea,Veneridae,,,,,,
2018,Estuaries,B18-10162,1,Asthenothaerus diegensis,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Bivalvia,,,,Pholadomyida,,,Thracioidea,Thraciidae,,,Asthenothaerus,,diegensis,(Dall 1915)
2018,Estuaries,B18-10162,1,Bulla gouldiana,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Bulloidea,Bullidae,,,Bulla,,gouldiana,Pilsbry 1895
2018,Estuaries,B18-10162,1,Californiconus californicus,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Conoidea,Conidae,,,Californiconus,,californicus,(Hinds 1844)
2018,Estuaries,B18-10162,1,Calyptraeidae,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Littorinimorpha,,Calyptraeoidea,Calyptraeidae,,,,,,
2018,Estuaries,B18-10162,1,Glycera americana,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Glyceriformia,,Glyceridae,,,Glycera,,americana,Leidy 1855
2018,Estuaries,B18-10162,1,Leitoscoloplos pugettensis,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Leitoscoloplos,,pugettensis,(Pettibone 1957)
2018,Estuaries,B18-10162,1,Neanthes acuminata Cmplx,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Nereididae,Nereidinae,,Neanthes,,acuminata Cmplx,
2018,Estuaries,B18-10162,1,Ocinebrina circumtexta,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Muricoidea,Muricidae,Ocenebrinae,,Ocinebrina,,circumtexta,Stearns 1871
2018,Estuaries,B18-10162,1,Podocerus fulanus,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Caprelloidea,Podoceridae,,,Podocerus,,fulanus,J. L. Barnard 1962
2018,Estuaries,B18-10162,1,Rudilemboides stenopropodus,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Aoridea,Unciolidae,Acuminodeutopinae,,Rudilemboides,,stenopropodus,J. L. Barnard in J. L. Barnard & Reish 1959
2018,Estuaries,B18-10162,1,Spiophanes duplex,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Spiophanes,,duplex,(Chamberlin 1919)
2018,Estuaries,B18-10162,1,Tubulanus polymorphus,1,No,33.63735,-117.96364,WGS84,9/5/2018,New Site,1.5,m,0.186191497,Nemertea,,Anopla,,,,Palaeonemertea,,,,Tubulanidae,,,Tubulanus,,polymorphus,Renier 1804
2018,Estuaries,B18-10163,1,Exogone lourei,345,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Exogone,,lourei,Berkeley & Berkeley 1938
2018,Estuaries,B18-10163,1,Musculista senhousia,194,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Mollusca,Conchifera,Bivalvia,Autobranchia,,Pteriomorphia,Mytilida,,,Mytiloidea,Mytilidae,Crenellinae,,Musculista,,senhousia,(Benson in Cantor 1842)
2018,Estuaries,B18-10163,1,Fabricinuda limnicola,115,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Fabriciidae,,,Fabricinuda,,limnicola,(Hartman 1951)
2018,Estuaries,B18-10163,1,Amphipholis squamata,88,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Echinodermata,Asterozoa,Ophiuroidea,Ophiuridea,,,Ophiurida,Chilophiurina,Gnathophiurina,Gnathophiuridea,Amphiuridae,,,Amphipholis,,squamata,(delle Chiaje 1828)
2018,Estuaries,B18-10163,1,Scyphoproctus oculatus,80,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Polychaeta,Scolecida,,,,,,,Capitellidae,,,Scyphoproctus,,oculatus,Reish 1959
2018,Estuaries,B18-10163,1,Paracerceis sculpta,74,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Sphaeromatidea,,Sphaeromatoidea,Sphaeromatidae,,,Paracerceis,,sculpta,(Holmes 1904)
2018,Estuaries,B18-10163,1,Pseudopolydora paucibranchiata,54,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Pseudopolydora,,paucibranchiata,(Okuda 1937)
2018,Estuaries,B18-10163,1,Crucibulum spinosum,47,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Littorinimorpha,,Calyptraeoidea,Calyptraeidae,,,Crucibulum,,spinosum,(G. B. Sowerby I 1824)
2018,Estuaries,B18-10163,1,Oligochaeta,44,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Oligochaeta,,,,,,,,,,,,,,
2018,Estuaries,B18-10163,1,Syllis gracilis Cmplx,34,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Syllinae,,Syllis,,gracilis Cmplx,
2018,Estuaries,B18-10163,1,Neanthes acuminata Cmplx,23,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Nereididae,Nereidinae,,Neanthes,,acuminata Cmplx,
2018,Estuaries,B18-10163,1,Cirriformia sp,22,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Cirriformia,,,
2018,Estuaries,B18-10163,1,Actiniaria sp 1,20,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Cnidaria,,Anthozoa,Zoantharia,,,Actiniaria,,,,,,,,,sp 1,
2018,Estuaries,B18-10163,1,Piromis capulata,17,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Flabelligeridae,,,Piromis,,capulata,(Moore 1909)
2018,Estuaries,B18-10163,1,Astyris aurantiaca,14,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Buccinoidea,Columbellidae,Columbellinae,,Astyris,,aurantiaca,Dall 1871
2018,Estuaries,B18-10163,1,Elasmopus bampo,14,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Dexaminida,Hadzioidea,Maeridae,,,Elasmopus,,bampo,J. L. Barnard 1979
2018,Estuaries,B18-10163,1,Podocerus fulanus,14,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Caprelloidea,Podoceridae,,,Podocerus,,fulanus,J. L. Barnard 1962
2018,Estuaries,B18-10163,1,Scoletoma sp C,13,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Lumbrineridae,,,Scoletoma,,sp C,(Harris 1985 ?)
2018,Estuaries,B18-10163,1,Acteocina carinata,11,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,,Acteocina,,carinata,(Carpenter 1856)
2018,Estuaries,B18-10163,1,Ophiactis simplex,11,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Echinodermata,Asterozoa,Ophiuroidea,Ophiuridea,,,Ophiurida,Chilophiurina,Gnathophiurina,Gnathophiuridea,Ophiactidae,,,Ophiactis,,simplex,(Le Conte 1851)
2018,Estuaries,B18-10163,1,Phoronidae,10,Yes,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Phoronida,,,,,,Phoronida,,,,Phoronidae,,,,,,
2018,Estuaries,B18-10163,1,Tagelus affinis,10,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Solecurtidae,,,Tagelus,,affinis,(C. B. Adams 1852)
2018,Estuaries,B18-10163,1,Scoloplos acmeceps,8,No,33.62416,-117.89256,WGS84,8/28/2018,New Site,3.1,m,0.188774762,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Scoloplos,,acmeceps,Chamberlin 1919
